character_name,intelligence,strength,speed,durability,energy_projection,fighting_skills
Ian McNee (Earth-616),3.0435146123077206,2.071916726343538,5.06844881320884,2.0067365287354955,5.792727748741262,1.6185960653581013
Ilaney Brukner (Earth-616),3.067386672590065,0.8856240788539667,1.9816419989646357,1.9827660878638553,0.6975847510530868,2.5769702731355792
Inanna (Earth-616),3.024885545729988,4.083912660316356,5.041257064815168,6.018614064289231,6.239467911072014,3.8203628818371533
Inheritor (Earth-616),3.1686282266112364,6.063219930128505,1.7484782618052148,5.66470282755428,0.8943459025291077,2.207163471004549
Irene Adler (Earth-616),2.965043899297093,1.9820167964054027,1.923772340934935,2.373623096005691,0.7783572500188654,2.9986478403192325
Irene Merryweather (Earth-616),3.137558106431486,2.1035156689577286,1.759751913352813,1.9243512815710198,1.049986881958577,1.1562124648840375
Irma Cuckoo (Earth-616),2.9930707561266927,2.687470513412919,2.178279532699788,4.084325358829544,5.130201046932836,1.9776225044003906
Isaac Christians (Earth-616),3.2256596901919092,3.7217561926921396,3.061617353144306,4.868522005641894,3.9013772592339397,2.2310392961184444
Isabel Kane (Earth-616),3.0722609286014855,5.417312662499655,5.199125426436383,4.909692970290261,3.3122186716165336,2.945490595617015
Jack Castle (Earth-616),2.975245975275457,3.692821406576921,2.2634952151016012,3.029648090108354,4.904900752655256,2.965709685775593
Jack Danner (Earth-1610),2.925950758520206,3.1264320479007597,1.7334861777359154,1.9276493939474766,1.419169145264845,6.0259169588572465
Jack Hazzard (Earth-616),3.0702709536228725,1.9735520727247402,1.9858288115048583,1.685446183390382,3.051960807463988,4.122325283948713
Jack Mead (Earth-616),2.7355454285744845,1.4939530585848226,1.4466972169388121,1.1377827545710832,5.11301132413392,1.5401642981368049
Jack Truman (Earth-616),3.1186693450259417,3.8175309191796662,3.095636560252149,5.076644083171949,4.814149660235313,6.127200870684482
Jackson Arvad (Earth-616),3.06046775799562,3.945176484020359,2.978628506814793,6.248203122567797,2.8627207738394147,1.7977477757249656
Jackson Norriss (Earth-616),3.022042685816717,2.457100913531076,1.6775477341061549,2.1663611999786525,0.791034525855986,2.9587243576682014
Jacob Conover (Earth-616),2.841430553494389,2.113609272312317,1.9408123155167816,2.223934369115529,0.9339943470049161,1.718347963532151
Jacques Dernier (Earth-616),3.0896975478132847,2.2898129118277346,2.1241244168624087,1.9153775599592386,1.37244567445253,3.8925288873717094
Jaine Cutter (Earth-616),2.661526300642727,1.8645785038199936,1.7446295917019259,6.012280248547767,1.7493581896896795,3.5793202549921657
Jalome Beacher (Earth-616),2.8725030408294785,1.9743550237598972,1.8798761670908164,2.1025334731559626,1.0237266481908922,2.2244049171498923
James Howlett (Earth-1610),2.9705921932356234,4.040805952805074,2.646204219507016,4.147037589634514,1.0316054892257358,6.332129359792402
James Howlett (Earth-2107),2.8632493996214547,2.93135923965317,4.5114905643193275,2.7916568393676187,1.0989273410303595,6.882134007911942
James Jankovicz (Earth-616),3.278882430307354,1.2375996332760382,1.8198337756392602,1.4257013812574828,6.038477860691374,1.9822618779305567
James Madrox (Cortex) (Earth-616),2.6620610085587204,3.6249482781431457,4.631260696691246,3.834430788026503,4.724889864902873,4.267773092563211
James Madrox (Earth-616),3.1179232082757555,3.0324468042293047,1.6781639763548652,3.0870320099911,1.0284015504506172,4.016140969223869
James Rhodes (Earth-616),3.3124405764364124,6.156504600911887,4.997939894788136,5.71805018611425,6.00246146137418,4.140009674788142
James Sanders (Earth-616),2.8361840904068703,2.6179821844783238,4.856565789571085,3.0298560783992055,1.0293789356312304,3.325978139955619
James Woo (Earth-616),2.813493974640225,2.054194540083354,1.8804294517370084,2.0211852952220783,1.259707029959316,4.050378402084847
Jane Foster (Earth-616),2.99049041912547,4.667773801001789,4.169578649770907,3.664599774067695,3.9226290314183423,3.9358223770366245
Janet Van Dyne (Earth-616),3.1648464150312834,3.483823695926139,3.1264791558939473,1.959440698862015,3.834415668745491,3.856471435522942
Janice Lincoln (Earth-616),3.0128838496769323,4.281167590229945,2.9233371526343146,4.9488771624059025,3.9970295870573485,3.0004449311450316
Janus Tepes (Earth-616),3.402526183487169,4.146708653599004,4.794826563736701,6.0047302043204525,4.412284899571119,3.834675249316627
Jason Ionello (Earth-616),2.887530701290687,1.7406371551990851,2.145114371927233,2.0739527312378088,0.9929661930490393,2.0773549671016602
Jasper Sitwell (Earth-616),3.3236583919953997,2.046159525003562,2.5342928889970864,1.887809319467519,1.042221130724194,4.155639291220195
Jean DeWolff (Earth-1610),3.095886784730953,2.029308861474529,1.9193359692641119,2.11979967654028,0.9602066485276386,3.045382900254869
Jean Grey (Earth-295),3.2133164573018327,2.1642986979992123,3.419825521903789,1.9269336493792122,5.335816281739898,3.2061364751464385
Jean Grey (Earth-616),3.1264216170452857,1.7499495507999439,5.060884674736904,4.4790999413828905,6.582655231832167,3.9118494497530243
Jean Grey (Earth-1610),2.8879184541480916,2.2224104047898443,3.9968218276101806,2.8709541530684684,5.115299526295483,1.9155246462752875
Jean Grey (Earth-9575),3.4665952075807147,2.1660382725662695,4.7793983598612,3.7225899829646494,6.060165873173964,2.77434935425806
Jean Grey (Earth-30847),3.1526989223210826,1.900423023064732,7.19595995196553,6.9280436720869405,7.400072807461499,4.36421491464593
Jean-Pierre Beaubier (Earth-616),3.3097246636232116,6.253568897606702,4.499668264408155,5.874147883846071,5.938977331710873,1.9942008991996099
Jennifer Walters (Earth-616),3.211212845232503,7.166672348651191,3.118143863401484,5.857178258180887,1.015095063231424,3.8385424979938536
Jennifer Walters (Earth-30847),2.7777599380314113,7.172704848070036,2.8043588601366247,6.056935632080523,1.4608118748027774,3.8386714714394237
Jericho Drumm (Earth-616),3.0370918849405584,4.295535698055656,2.7013152290999094,3.2865740062772986,5.705328366454242,2.9838192852197176
Jerome Beechman (Earth-616),2.924538319120218,4.072746851271638,1.8613403159039064,2.973346522875738,0.8848275453023389,3.926232254210535
Jessica Drew (Earth-616),2.978266284457267,4.803421313092575,2.723584197973493,4.0756321167996585,5.518085356718266,3.712145437122059
Jessán Hoan (Earth-616),3.017663413383929,2.2034891043747424,1.974612281397301,1.7616567299382218,1.1412839366547953,2.9503544354809725
Jim Gardley (Earth-616),2.778844185033762,2.1101788133036634,1.812721982441013,2.036458004362207,0.945643726887954,4.009631281326517
Jim Morita (Earth-616),3.0786757642751343,2.076380276433911,2.24842397289842,1.9699522200818689,0.8483684523203366,4.99991644703816
Jim Sharp (Earth-616),2.9370514025558374,1.9398192615916179,1.8850556099753015,1.9098533752082996,2.9982349569622953,1.9319437479403263
Jimaine Szardos (Earth-616),2.850307329974299,2.222961941428471,4.544201243159649,3.649205024809176,5.108736306360038,2.909059826271043
Jimmy Everett (Earth-616),2.748711840996484,2.279817833003647,1.8075120720193159,1.123526754857517,1.0583744423663908,1.8415313331489624
Joanna Cargill (Earth-616),2.927270243443606,4.3128125308604455,3.5066322591638754,6.160032146955218,1.3683916638944535,4.147062552829158
Joaquin Pennysworth (Earth-616),2.9431409183883193,2.0003798845773195,2.705104432899944,1.9310072716201607,4.104915750156727,3.803790510453953
Joe Robertson (Earth-1610),3.0114502490282824,2.0957667182709145,2.1969821456766083,1.938822893177001,1.3832334262567192,1.9956090622421416
John Aman (Earth-616),2.940049604799506,3.0609845133545868,2.8636369902770205,2.4286307796152586,1.9565807849576249,4.98690490073384
John Carik (Earth-616),2.4310872482421995,1.7644769224756134,1.6313572111286998,2.0747133177177335,1.5587837646696312,1.8374783661400658
John Doe (Earth-8908),2.82479049380969,2.972711875080405,1.7196109733072014,2.1005182217673646,3.0902238445590218,7.3586237292407
John Eisenhart (Earth-928),2.905350426875037,7.128226078645175,3.119704159098247,5.964898275165364,1.38347416620817,2.031717563813096
John Falsworth (Earth-616),2.7209869057420923,4.077865348882348,3.0629312965343987,4.199417471049392,5.680282295687402,3.0097167744506153
John Jonah Jameson (Earth-616),2.9919991415814824,2.1233678810924905,1.7203980672755135,1.8737214557623472,1.0712667612359508,2.831354112527971
John Jonah Jameson (Earth-1610),3.1533891065481456,2.134150808361029,2.202868974517741,1.8667995637885153,1.016094519764949,2.2476273437723413
John Jonah Jameson III (Earth-616),3.0806818269582585,2.4034911291697907,2.5869773581868385,2.016679847581967,1.0595039645031004,2.7767453026616074
"John Jonah Jameson, Sr. (Earth-616)",3.1421665277197723,0.9665886758809942,1.2211937316049064,0.9039188624093524,1.1212408828799132,0.6405818946849278
John Kowalski (Earth-616),3.064032980217699,3.301980269907866,4.70330142305857,7.107126060922838,4.52552093405271,3.6080610559945816
John Ladue (Earth-616),2.934835782855252,2.2754997508787738,2.0954552152485975,1.8297920106804748,1.045093252755426,1.6876668586206356
John Ryker (Earth-616),2.6515910237150164,1.6233356227706408,2.024474327609273,2.109868274203658,0.9927249363586009,4.131096235978628
John Stacy (Earth-1610),2.6991297530999514,2.172187681966952,1.9875814314961402,2.1172801088560327,1.0914890600205958,3.4118428903571307
John Tensen (Earth-148611),2.968501130172031,3.122041268294854,4.58813133365818,3.131037714303097,6.1488854762584255,3.8654180413576937
John Wraith (Earth-616),2.9155787239942605,1.9018725095297417,4.527221406103391,3.079380927891342,1.2285785485522094,3.7485343363186105
Jomo Kimanye (Earth-616),2.695262785451264,1.8639962795880125,2.0130777888806137,5.106874833258243,5.951917056811075,5.866585246253245
Jonathan Caesar (Earth-616),2.902284642316659,1.7271406918197358,2.0603118765597728,2.278363487508692,0.6124170809436877,1.0859106681920077
Jonathan Clay (Earth-616),2.939687252677754,2.8651121809292586,2.835478500230548,3.076237540366624,1.1843168347073805,4.034453595120615
Jonathan Garrett (Earth-616),2.947929729106989,4.34762074338456,3.105214689538585,4.285366959388669,0.8524003067451977,3.9892762977552136
Jonothon Starsmore (Earth-616),2.8586977943154537,2.087021374785157,1.5388584866497208,5.105261689945438,4.477447001214421,3.9133836800654516
Joost van Straaten (Earth-616),2.8508537454483847,4.211832084354278,1.6356856460837026,6.248989899316463,5.945106962432372,2.2814639826042886
Joseph Robertson (Earth-616),2.785297165457296,1.8320881404457876,2.1231755714533995,2.051072123555891,1.0560062372366519,2.0804891863709285
Joshua Ayers (Earth-616),3.1081729806901777,2.8165554911838324,4.613046575792174,2.314746991992775,4.82419012822389,1.8142969771642983
Joy Mercado (Earth-616),3.4066818469644735,2.108693074056443,1.7881197368249542,1.9896942020179849,1.1142531605992099,1.8624643924344162
Judas Traveller (Earth-616),3.068509816672721,2.0702450866726876,2.2268153955791012,1.635540687099275,0.9309852123306425,1.5999090770074953
Justin Hammer (Earth-1610),2.7534956555273897,1.853608312856935,2.1936011199866834,1.8782351508539132,0.6702462124156607,1.1731339700387844
Kala (Earth-616),3.1508033977383776,1.944314615709439,1.928027147569555,2.291832253955072,0.9649458648030288,2.1449504809664717
Kallark (Earth-616),2.692919242495173,7.235279096507516,6.913179345203392,6.798777852975388,5.9939591160851275,5.873980333425947
Kaluu (Earth-616),3.110253582748536,1.9189139958209434,4.488289860581463,3.3019905127888904,5.989173252833044,3.264037346030172
Karl Lykos (Earth-616),3.506845564011113,4.61882262823303,2.499275727062161,3.563947329487508,4.79847119413198,2.9300496752807113
Karl Mordo (Earth-616),2.9140996409686486,1.2271559158647305,4.80329404012457,3.740338127763893,5.862345639655019,2.9676274092009565
Karnak Mander-Azur (Earth-616),3.1794346138569614,4.4571980253294,2.0882633951883247,3.070089378186711,2.736100873720062,6.228948835644686
Karnilla (Earth-616),2.5908187693379863,4.918628382458606,4.842455514810532,6.053550544570308,6.007998573584621,2.375993125259273
Katherine Bishop (Earth-616),3.0284099009180965,2.0093304606136497,2.0477749417918165,2.0342834549562125,0.6647943167731005,2.973715224274231
Katherine Waynesboro (Earth-616),2.8029742349859212,5.092848806316084,3.1960582835788722,4.863777756664776,4.182477256010291,3.2321121261316343
Kathryn Cushing (Earth-616),3.27479506475085,2.170889059359906,1.929400582551741,2.234318845005388,0.9352705360823441,1.4974208272194403
Kathy Malper (Earth-616),2.715011770502928,1.504114757669664,1.903210269360154,1.80495160233026,0.7335599922554004,1.0312556996176132
Kearson DeWitt (Earth-616),2.8000297069604025,5.298601585504386,1.8450261687733747,4.9334152269504985,3.143075578267679,2.9444896256454856
Kei Kawade (Earth-616),2.859018193728219,1.497569858847765,1.8943941841200982,0.8775950094291658,3.5473300842181623,0.9287664663165203
Kelda (Earth-616),2.962957131606324,5.19487642586851,4.120049402121192,3.866577192906288,5.98782428422023,3.1206574119670254
Kelsey Leigh (Earth-616),3.155193049795938,6.011028691090066,4.197327097228845,4.891812015425408,4.283796098063966,4.0785336802674275
Ken Masters (Earth-616),3.273104234976932,3.031196045046922,2.1309541186687535,1.7525962423192327,1.028887947826796,4.281856827575954
Kerwin Broderick (Earth-616),3.3296995288076427,1.5504048813088496,1.9468776210767447,2.1042552201500784,0.8128617082832094,1.9519316568259217
Kevin Cole (Earth-616),3.3271616514121423,2.8103666474928226,1.8972401770779748,2.8156505612955036,3.0047343768496773,3.8779861909172606
Kevin MacTaggert (Earth-58163),3.0529544341906742,2.067431764746401,4.719508613638706,6.854006189840561,6.8979179386053415,2.1117781127694126
Kevin O'Brien (Earth-616),2.6425697418119176,5.106075682331933,3.580036073347382,5.169605772408527,3.8070814028940587,3.0102255564545506
Kevin Sidney (Earth-1081),3.0999455735172807,2.981538047446524,2.24247394429993,7.100100838570132,0.9691169949887548,3.181396483681371
Kevin Trench (Earth-616),3.3591390130072756,3.9544802531053036,2.914513923288661,4.78253097478979,4.128511770653056,3.756712408138598
Khn'nr (Earth-616),3.0822396876804654,4.014558274943593,4.567213795499794,2.9331002370897856,4.953683235457562,4.189292404931688
Khufor (Earth-616),3.3142590873026165,2.6884722975695476,2.3050815356588634,2.641276330440677,0.9613117210210451,1.5308459832989603
Kingsley Rice (Earth-712),3.0888835770118765,3.8709031349170906,2.135835199562517,3.9957613578723654,1.250292743175322,3.953150105365266
Kinji Obatu (Earth-616),2.9608753134002375,1.8637488570277234,5.263620890316028,5.829926482906149,6.165619273393044,1.7936975825554957
Klaus Kruger (Earth-616),2.931360714014531,1.7198974522428707,2.083067224073968,2.389727171553451,1.4106906284183127,2.7601597360121986
Knorda (Earth-616),2.991612243214418,5.012032892938574,1.8422116178163603,3.9818642581708623,0.5524907794147944,3.8139288436420493
Kukulkán (Ahau) (Earth-616),3.003254712525515,5.818650732779633,3.15142769583814,5.6729472759457416,5.786428914707648,6.148953002790466
Kurt Wagner (Earth-616),2.7512930309534824,1.6101832573331374,4.856953776350035,1.9320401868066186,0.9899390469960219,2.9886266107984705
Kyle Richmond (Earth-616),3.108840511836241,3.9222293661472314,3.091779215340562,2.7711692548893727,3.83405314681071,4.057749672384504
Kyle Richmond (Earth-712),3.3407712039580906,3.025011327013377,1.8584779832587655,2.012977182668377,1.274773253725237,6.319268219282739
Ladyfair (Earth-616),3.1373400276855428,3.8356338147861955,1.1336439369691658,3.2154012692028973,1.0188105501197482,4.244382665791904
Lambda-Zero (Earth-616),2.8378081404376965,6.953380006032133,6.463097370400161,7.502045388092215,6.352452152060272,2.1001771263277713
Lancelot Hunter (Earth-616),2.696257793346047,3.2657902283245583,1.755299173452943,1.9393172436006354,0.7956989317657677,3.9203324147954444
Lash (Earth-616),2.8305167484552665,3.035529488702728,4.333114472989113,3.1382773167760183,6.192847716640393,2.8356533289867167
Laurie Collins (Earth-616),3.060582521269628,2.2171711295845866,2.4162782443237063,2.060575357473875,5.994280578912194,2.3278748486556338
Lawrence Cranston (Earth-616),2.9775513807069722,2.0614833190788064,2.0102610407890755,1.8152746994898672,3.8787467970662743,3.1509037664426067
Leonard Samson (Earth-616),2.9405945492295094,7.045477956634562,3.1725628630124123,5.717994324120187,0.7809328986743311,4.276825309503269
Leopold Stryke (Earth-616),3.460433987224024,2.1334705570322074,1.9706143719144902,2.1194201156616947,3.0982899146020557,2.260331694347549
Lester Ladue (Earth-616),3.0993838051531446,1.9813659901458955,2.4773020943964728,2.1184301057686103,0.9949045328489918,1.8334437950981095
Lilandra Neramani (Earth-616),3.0956110660179545,3.913452045180791,1.9348666740907778,2.0614389268226714,1.4073351966501313,3.932953940178988
Lilith (Earth-616),2.8256450320303985,4.0139238346151735,5.247800831300432,5.739870874953089,5.577092674062957,3.9763927354569115
Lily Hollister (Earth-616),2.94308328246335,3.964183651466858,3.202852559086509,4.9771331283365905,3.5292073026728716,2.879278030106498
Linda Carter (Earth-616),3.217740705659424,1.8978134818482408,2.562363478438742,2.1723902382005136,0.8967361709712773,2.172099873867859
Liso Trago (Earth-616),2.669605559860863,1.4928013480408522,2.1549248510633983,1.863872059482624,2.6211462244392227,1.8253286678057212
Lockheed (Earth-616),3.1371588142230724,2.166676515371891,2.728620004098392,2.1984772962958528,4.132991194983842,4.158746568338679
Lord of Death (Earth-616),2.695202150358511,1.9609272008824625,1.8807788162697694,1.858638477880699,0.9230874379056163,1.7783656336174745
Lord Ruthven (Earth-616),3.048422339239622,3.93983011356438,3.0175579398239765,4.08070702897464,5.044777896777703,2.9205037318828033
Lucas Bishop (Earth-2107),3.4075606226173183,2.8559941130185402,3.0712196942843053,5.968879852857741,4.186702890308767,4.362633815492045
Lucas Cage (Earth-616),2.783025439881765,3.8766656193777385,1.9489756505360232,4.67437151892931,1.4160014867782877,3.798707887157129
Lucas Cross (Earth-616),2.8772721823619967,3.840963301513344,2.865750750531206,3.4515686618090227,1.1003212787414045,2.2249809337294932
Luchino Nefaria (Earth-616),3.005513944265598,6.87658918636007,5.236848147936458,6.029934171290482,5.9080378523955295,2.607211310968458
Lucy Crumm (Earth-616),2.8725055016133187,1.7435297364946045,1.7583352999172106,2.231638942619537,6.149329176275008,2.074684966571305
Lucy Westenra (Earth-616),3.1606871576687463,2.6957398327955433,2.456936992568701,2.8007078015084512,2.0451092523992496,1.659085571918091
Luke Carlyle (Earth-616),2.947784810616593,2.0326225337793233,2.7598516528698305,1.9875076650538712,2.4957275595852195,2.1184410827975158
M'Gumbu (Earth-616),3.0635004697606476,1.8301562498421824,2.089408128167442,2.0380794593258673,2.9022958362353624,1.8218535803714409
Madeline Joyce (Earth-616),2.795642187347063,4.353472649632174,3.293442194685244,3.0451051299705063,1.2516316182843525,2.6680985553378878
Madelyne Pryor (Earth-616),3.258034356493304,2.2896641071931554,2.000291874739634,4.389001108509738,5.7535006939710795,3.073634421966286
Magar (Earth-616),2.9937361379698975,3.163296756175845,5.155100891198661,5.857208881744454,1.3145157237301808,3.8437750590004303
Magdalene (Earth-9201),2.8434899749638594,5.034990111590204,4.639931358377246,2.9314285792952157,3.557636585452136,4.052685925980694
Magnus (Sorcerer) (Earth-616),2.879785429409136,2.164934687701439,4.4279096388132215,5.7162693631051935,5.765056852391666,2.0467945109467283
Magus (Technarch) (Earth-616),2.7895829789699293,6.992567752225595,6.953546646904125,7.003023108571971,7.077702867683938,3.8077635323717716
Maha Yogi (Earth-616),2.842675301630984,1.8041897754015956,4.541340764450838,2.8850333380465103,6.030096539167563,0.8597554401823788
Mairi (Earth-616),3.095075501085231,1.742669078840391,2.118270686205928,2.0724796259232194,3.2816404855736754,1.8919283507238935
Malachi (Earth-616),2.991135441661487,2.2391349808471057,1.9302434483575377,2.129384629155978,5.196539887960466,1.7626001068880381
Malcolm Colcord (Earth-616),2.711428959645881,2.036677191752641,4.7053705849986684,1.8764723241287558,0.9577124292194656,2.8254004926434666
Mana Yanowa (Earth-616),2.836692026184961,2.1236929903701736,2.143070661823857,2.877728248874571,6.035660667482344,4.930144633729024
Manphibian (Earth-616),3.0373418184463685,3.77574402049763,2.3195215000029554,5.81290932926959,1.4234849727574266,2.6706197008831394
Mantis (Brandt) (Earth-616),3.022412094677349,3.54045008017485,4.640662830426239,5.361452508093548,2.6947710657736867,6.5202422222576955
Mantor (Earth-616),2.7931770826381643,1.933980471346271,2.254489057634005,1.7582293426045947,6.0956381081896325,2.2779504198426754
Manuel de la Rocha (Earth-616),2.713044567540756,2.239000053225272,1.8741502603869518,2.2179541771605162,4.216756771754874,3.0017507752428063
Manuel Vicente (Earth-616),2.953606621461059,2.183112987305286,1.9387342711775915,2.604279486657622,3.105451475443992,3.101869210484968
Mar-Vell (Earth-616),3.172465373498463,4.121047760284911,6.995880347004213,3.3074800458057427,5.362821625948865,3.855816168473704
Marandi Sjorokker (Earth-616),3.4918591454282986,2.013373639018599,4.403786862790717,1.764770105312572,3.798383589813999,1.9790272242668772
Marcia Pearson (Earth-616),2.655929957966299,1.945576386627864,1.9345719667373587,1.8341564411859843,1.158353341236819,1.9806879347856687
Marco Scarlotti (Earth-616),3.0820234440796406,1.9560235389360952,2.279777281841787,4.786042959873258,5.913527356385442,4.199153945728882
Marcus Hazzard (Earth-148611),2.8636504826140023,1.9075816979134,2.013718215348864,2.308429195443361,1.151116284758221,5.838630087688027
Margali Szardos (Earth-616),3.263132031552854,2.1642627674973993,4.554644348020999,6.293034344851168,6.083695226670131,3.0716921524381813
Margaret Carter (Earth-616),2.915263955230929,1.9275969037179796,2.433674077612415,1.8237573991076326,1.3964537077073862,3.2775272741023636
Margaret Murdock (Earth-616),3.2651659103068944,2.1166969554099566,1.6306259240241292,2.1112955676100373,1.0093065135096912,0.837238255478158
Mariko Yashida (Earth-616),2.905279024484765,1.9169786573186005,1.731440495728625,2.1903585951657796,0.8093944776047813,2.912150791172808
Marius St. Croix (Earth-616),4.836938164503168,4.406301377952541,4.363740224977923,5.046789452073615,6.660917103752416,4.805183614690039
Mark Milton (Earth-712),3.2073511307742977,6.19531616106262,5.221390923747935,7.225256390466418,3.958065683469935,4.091001311076796
Mark Milton (Earth-4023),3.0093629694480843,6.73437747520929,5.913441239605057,6.984133839128922,4.763912423422074,3.7109710930091837
Mark Raxton (Earth-616),2.7553063409158676,4.719931592435728,1.7408063848519557,4.696311753005172,2.029195774974144,3.0431929429801565
Martha Franklin (Earth-616),2.8021207513228243,4.005258944013882,3.2192027660442095,4.926899478280454,1.1899063799744465,2.160451743031242
Martin Preston (Earth-616),3.0645723472064885,3.906944979373253,4.713776856890882,6.2979099127802805,6.290277792788848,2.0856879270455577
Martinique Wyngarde (Earth-616),3.3562879617803,1.6343153866580316,1.7882314170544371,2.1163212154012077,2.9934263876962124,3.298242107125732
Mary Brown (Karisma) (Earth-616),2.922853462275099,2.183020832447539,2.1815468039078105,1.9141605891268805,4.734175494365659,2.049875475791229
Mary Jane Watson (Earth-1610),2.869845186373554,1.9926200230886575,1.795714198760482,1.9067841904616474,1.0289885997404558,2.209199206040376
Mary Mitchell (Earth-616),3.1729043620896333,1.6327969050946058,1.9553179091891326,2.1192832118186375,4.818270641788706,4.089610925639814
Mary Walker (Earth-616),2.973960787567655,1.7305310089016288,1.9989492042827695,2.110968277535428,6.030514655794059,3.675365582569264
Master Khan (Earth-616),3.249534829763291,4.00218913766763,4.391133686800015,3.842961256382889,6.229693742821451,2.060111179039431
Matsu'o Tsurayaba (Earth-616),3.2964590465050847,4.220203418870513,2.1583913942911104,1.9404602397912074,2.38646371700229,6.046487757115366
Matthew Hawk (Earth-616),2.8623344230650694,1.730548059375972,3.0333903495511945,2.1160402815332175,0.8885787057154095,3.9822611519877618
Matthew Murdock (Earth-616),3.0840550638424302,3.4651925715522327,1.776027319736437,2.4279407895393033,4.035219823715755,4.936032987937213
Matthew Murdock (Earth-1610),2.8178459386661765,2.026401780613984,1.974647388187287,1.73169549275446,0.8930127820871767,5.0641997841187365
Matthew Murdock (Earth-50701),3.092132193103496,2.1900045248408064,1.7305345619612693,1.8593277472239123,0.8085989642253433,4.808621798378162
Max Parrish (Earth-616),2.8959942863417836,4.040567417181145,3.948113347992231,5.36334990849096,4.1314454794640225,1.9740786818977998
Maxam (Earth-93112),3.2217888005545756,5.57198246764982,3.3464938244469287,5.174821768021915,1.0137236020574727,2.9070147576769725
Maximillian Coleridge (Earth-616),2.9252216126502346,2.0065967038976695,1.8101175581752975,1.97482537453378,3.7275406282789665,5.047689878683702
Maximus Lobo (Earth-616),2.664125896961113,4.2122253644371375,2.905097007227763,3.8178485688228574,0.6617732172959867,3.074255173544079
Medusalith Amaquelin (Earth-616),3.2026319231118143,3.0683258550940735,2.110552516334544,2.5702405564080433,1.2142635767792787,3.627919477075393
Megan Daemon (Earth-616),3.050226790488042,2.0340761091431108,2.093217598167531,1.8468564452600753,5.7670774364658985,2.149940050354334
Mephista (Earth-616),3.017101153065055,5.050692875500175,6.2594031016620635,5.874206146611551,5.761104324797777,2.1663897965993097
Mercedes Knight (Earth-616),2.980536515153578,3.1578791380368463,1.8747955640395788,2.0773773921082084,3.2391647426903893,5.8491798634539425
Meredith McCall (Earth-616),2.834992999059473,3.1187684957957442,2.07079970006996,2.7314699694480065,1.1241802665930978,5.0691601210032475
Meryet Karim (Earth-616),2.8437767274582058,6.246710144500788,6.689499930403252,6.1088282560162614,6.081259170628063,2.0031931205661335
Merzah (Earth-616),2.801138001159078,2.2058288651837827,2.096275297924172,2.0482922501215763,4.987424319444851,1.8998433214456607
Micah (Earth-616),2.9405793255629877,3.8806892184483615,1.8417354676902309,7.089717797247412,6.1034270947642115,3.815116511094258
Michael Hart (Earth-616),2.971197549782432,3.0288468194254974,4.930630567069235,4.98225481529873,1.8700929571078166,2.365333756802208
Michael Rossi (Earth-616),2.7816952858092137,2.3010091273413784,2.0935966589884414,1.9317853825060152,0.9144845772155228,3.8554172395028488
Michel Berman (Earth-616),2.7947318296013512,1.9685654332881932,2.101399184948452,2.0427579256134343,2.7095205100296766,2.255198672909644
Michele Gonzales (Earth-616),3.2388613556669843,2.3448427823734477,2.0616762103172808,2.130220822749648,0.8881239977961083,2.957223718254696
Michiko Musashi (Earth-616),2.9912835404178812,4.047806034470537,4.999142052399925,3.22467074420068,4.027998262783267,3.0753644781641825
Mikal Drakonmegas (Earth-616),3.073682527803943,2.115265496936029,1.824609222501085,3.8448386192251274,5.05482238225022,1.9166309084222894
Mikhail Rasputin (Earth-295),2.9399518314033464,1.979974097588898,7.124150391327741,2.8491220653282303,4.046606211987072,2.8963366535211086
Mikhail Rasputin (Earth-616),3.1410562472595793,2.1393658837368186,6.638487886471769,3.3303371380955973,4.3187530311602345,2.5955591832111087
Milos Abyss (Earth-616),3.165281619477666,6.979372524566904,7.012035268121089,6.574459420533814,7.127256592469312,1.6698648240494172
Mimir Burison (Earth-616),5.0160558317383215,3.0313588187262575,1.1978649567366815,6.3011435427795375,1.336652636734258,2.59310283432349
Minion (Earth-8410),3.0593337949815185,6.048781444259205,4.677952797859383,6.295721683183283,6.071249764478745,6.780182365105775
Mister Negative (Earth-616),2.8103623733739136,5.119674468243451,2.8904202390600595,3.9111752292110324,3.5297168416380917,3.831220622957751
Mistress Love (Earth-616),2.938635999990385,4.058239215871834,4.505485688862634,7.120978159515259,5.731320812362956,1.4093147385334435
Mocuepa Tlalticpactli (Earth-616),2.784928331146456,2.1929791229302023,1.8280556335177696,1.8705129631645845,4.9654388898660855,2.100321669124092
Model X3Z (Earth-616),3.4158574678926596,4.0412758876138515,1.956293614464671,2.878846531157943,5.300458880314458,6.172862988644823
Modred (Earth-616),3.2685444530793086,2.5935810094584335,4.806013805377499,4.15453601918238,5.720352935623261,3.1706942000606873
Mogul of the Mystic Mountain (Earth-616),3.1705355310769576,5.1464623661024325,4.478577990445537,2.8642118064791653,5.983924343929914,4.485781336811268
Moira Brandon (Earth-616),2.6489219789885357,0.9319291627282874,0.7659579125969178,1.089257365993946,0.8242337420181509,1.0528732713318874
Mojo Adams (Earth-1610),3.0968689329413333,1.9486272677388083,1.8662155899524777,2.012395640998767,1.2226975365137795,1.9575331299848133
Molly Fitzgerald (Earth-616),2.7411983494900616,1.7657981792001145,2.0748421098130883,1.9905717774198879,3.302933434410776,3.9003854018695474
Monako (Earth-616),2.856304752017285,4.064092814940409,4.241462772973397,2.1658957469595395,6.272702163858239,1.9875680337529056
